t_s,x_m,p_analytic_Pa,p_numeric_Pa
86184.0,95.0,28469210.574957214,28473761.398465984
86184.0,97.5,28531976.29680417,28536514.326167405
86184.0,100.0,28592991.818832316,28597510.72226213
86184.0,102.5,28652262.94876537,28656756.619893298
86184.0,105.0,28709797.821108,28714260.3903621
86184.0,107.5,28765606.812385887,28770032.65716342
86184.0,110.0,28819702.452464107,28824086.2060908
86184.0,112.5,28872099.33237658,28876435.89185015
86184.0,115.0,28922814.009101316,28927098.541623134
86184.0,117.5,28971864.907715913,28976092.856020827
86184.0,120.0,29019272.221365374,29023439.307865404
86184.0,122.5,29065057.80946966,29069160.039233074
86184.0,125.0,29109245.09459216,29113278.757184356
86184.0,127.5,29151858.95838158,29155820.628599428
86184.0,130.0,29192925.636989817,29196812.174525402
86184.0,132.5,29232472.616356544,29236281.16443058
86184.0,135.0,29270528.527737744,29274256.51074671
86184.0,137.5,29307123.043840915,29310768.1640653
86184.0,140.0,29342286.77591351,29345847.009337626
86184.0,142.5,29376051.172114108,29379524.76341044
86184.0,145.0,29408448.41747765,29411833.87421097
86184.0,147.5,29439511.335767176,29442807.421875365
86184.0,150.0,29469273.29348481,29472479.02209471
86184.0,152.5,29497768.10629444,29500882.731932055
86184.0,155.0,29525029.948087938,29528052.958342858
86184.0,157.5,29551093.262905862,29554024.369610034
86184.0,160.0,29575992.67990232,29578831.80988306
86184.0,162.5,29599762.931522597,29602510.21698945
86184.0,165.0,29622438.775041204,29625094.543665133
86184.0,167.5,29644054.91758683,29646619.68232944
86184.0,170.0,29664645.94476048,29667120.393509336
86184.0,172.5,29684246.25293267,29686631.237997252
86184.0,175.0,29702889.98528607,29705186.512806863
86184.0,177.5,29720610.97165082,29722820.190972194
86184.0,180.0,29737442.672161598,29739565.865216456
86184.0,182.5,29753418.124747552,29755456.69549965
86184.0,185.0,29768569.896449815,29770525.360436708
86184.0,187.5,29782930.038544994,29784804.012562133
86184.0,190.0,29796530.045438297,29798324.237401716
86184.0,192.5,29809400.817275655,29811117.016298033
86184.0,195.0,29821572.626211256,29823212.692923
86184.0,197.5,29833075.086254686,29834640.943398878
86184.0,200.0,29843937.126610875,29845430.749937896
86184.0,202.5,29854186.968415968,29855610.377900578
86184.0,205.0,29863852.104763176,29865207.35616409
86184.0,207.5,29872959.283904698,29874248.460683607
86184.0,210.0,29881534.495508824,29882759.701123223
86184.0,212.5,29889602.959845252,29890766.310426515
86184.0,215.0,29897189.119766682,29898292.737192318
86184.0,217.5,29904316.63535064,29905362.64071711
86184.0,220.0,29911008.381062306,29911998.888562314
86184.0,222.5,29917286.445296764,29918223.556502685
86184.0,225.0,29923172.132157713,29924057.93071071
86184.0,227.5,29928685.96532889,29929522.51203113
86184.0,230.0,29933847.693894606,29934637.022200216
86184.0,232.5,29938676.299966503,29939420.411865108
86184.0,235.0,29943190.007975128,29943890.87026027
86184.0,237.5,29947406.295486838,29948065.836400084
86184.0,240.0,29951341.90540929,29951962.01164955
86184.0,242.5,29955012.859451663,29955595.373538144
86184.0,245.0,29958434.47270945,29958981.190685637
86184.0,247.5,29961621.36924756,29962134.038712658
86184.0,250.0,29964587.498559665,29965067.81701345
86184.0,252.5,29967346.1527865,29967795.766272627
86184.0,255.0,29969909.984580584,29970330.486613177
86184.0,257.5,29972291.025509857,29972683.956267733
86184.0,260.0,29974500.704898164,29974867.550670866
86184.0,262.5,29976549.869005702,29976892.061875343
86184.0,265.0,29978448.80045813,29978767.718201093
86184.0,267.5,29980207.23783856,29980504.204031073
86184.0,270.0,29981834.39536215,29982110.67967403
86184.0,272.5,29983338.982558623,29983595.801219642
86184.0,275.0,29984729.223893456,29984967.740317084
86184.0,277.5,29986012.87826397,29986234.203813676
86184.0,280.0,29987197.258311827,29987402.453195505
86184.0,282.5,29988289.24949869,29988479.32377725
86184.0,285.0,29989295.328896865,29989471.243593603
86184.0,287.5,29990221.583651584,29990384.25194946
86184.0,290.0,29991073.729076535,29991224.01759105
86184.0,292.5,29991857.126348518,29991995.856464557
86184.0,295.0,29992576.799771756,29992704.749033358
86184.0,297.5,29993237.453586314,29993355.357128963
86184.0,300.0,29993843.488299254,29993952.04031495
86184.0,302.5,29994399.01652067,29994498.87174665
86184.0,305.0,29994907.878290456,29994999.65351319
86184.0,307.5,29995373.6558848,29995457.931451347
86184.0,310.0,29995799.68809463,29995877.00942428
86184.0,312.5,29996189.083970945,29996259.96306049
86184.0,315.0,29996544.7360347,29996609.652951475
86184.0,317.5,29996869.33295132,29996928.737308558
86184.0,320.0,29997165.371672124,29997219.684081875
86184.0,322.5,29997435.169046983,29997484.78254629
86184.0,325.0,29997680.872914314,29997726.154360928
86184.0,327.5,29997904.472676188,29997945.764110602
86184.0,330.0,29998107.809367776,29998145.42933866
86184.0,332.5,29998292.585231595,29998326.830082424
86184.0,335.0,29998460.372808147,29998491.517923035
86184.0,337.5,29998612.623555563,29998640.924562752
86184.0,340.0,29998750.676011518,29998776.3699433
86184.0,342.5,29998875.763511535,29998899.06991982
86184.0,345.0,29998989.021478206,29999010.14350514
86184.0,347.5,29999091.49429631,29999110.619699642
86184.0,350.0,29999184.141789146,29999201.4439224
86184.0,352.5,29999267.84531157,29999283.48405916
86184.0,355.0,29999343.413475357,29999357.536143087
86184.0,357.5,29999411.587522477,29999424.32968406
86184.0,360.0,29999473.04636196,29999484.53266225
86184.0,362.5,29999528.411285695,29999538.756201565
86184.0,365.0,29999578.250378508,29999587.558938444
86184.0,367.5,29999623.082637552,29999631.451100975
86184.0,370.0,29999663.381815698,29999670.898313366
86184.0,372.5,29999699.58000339,29999706.32514005
86184.0,375.0,29999732.070962943,29999738.118383676
86184.0,377.5,29999761.21322905,29999766.63015056
86184.0,380.0,29999787.332988515,29999792.180696927
86184.0,382.5,29999810.72675223,29999815.0610687
86184.0,385.0,29999831.66383146,29999835.53554715
86184.0,387.5,29999850.388630524,29999853.84391226
86184.0,390.0,29999867.122767024,29999870.203535195
86184.0,392.5,29999882.06703066,29999884.811310686
86184.0,395.0,29999895.40319091,29999897.845439702
86184.0,397.5,29999907.295663588,29999909.467072375
86184.0,400.0,29999917.89304563,29999919.82182046
86184.0,402.5,29999927.329527106,29999929.041148365
86184.0,405.0,29999935.72618897,29999937.243651118
86184.0,407.5,29999943.19219452,29999944.53622728
86184.0,410.0,29999949.825882267,29999951.015154473
86184.0,412.5,29999955.71576724,29999956.767074406
86184.0,415.0,29999960.941457603,29999961.869894326
86184.0,417.5,29999965.574492857,29999966.393611066
86184.0,420.0,29999969.679109566,29999970.401063614
86184.0,422.5,29999973.31294022,29999973.94861971
86184.0,425.0,29999976.527650446,29999977.086801726
86184.0,427.5,29999979.369519424,29999979.86085654
86184.0,430.0,29999981.87996807,29999982.311273985
86184.0,432.5,29999984.09603925,29999984.47425805
86184.0,435.0,29999986.050833892,29999986.38215472
86184.0,437.5,29999987.773906775,29999988.063840117
86184.0,440.0,29999989.291625265,29999989.545072168
86184.0,442.5,29999990.62749428,29999990.84880914
86184.0,445.0,29999991.80245027,29999991.99549771
86184.0,447.5,29999992.835127003,29999993.0033333
86184.0,450.0,29999993.74209562,29999993.888495136
86184.0,452.5,29999994.538081195,29999994.665358342
86184.0,455.0,29999995.236158,29999995.346685022
86184.0,457.5,29999995.84792534,29999995.94379632
86184.0,460.0,29999996.383665793,29999996.46672725
86184.0,462.5,29999996.852487452,29999996.92436581
86184.0,465.0,29999997.262451682,29999997.32457792
86184.0,467.5,29999997.62068777,29999997.674319502
86184.0,470.0,29999997.93349572,29999997.979736943
86184.0,472.5,29999998.206438296,29999998.246257085
86184.0,475.0,29999998.444423456,29999998.47866769
86184.0,477.5,29999998.651777986,29999998.681189448
86184.0,480.0,29999998.832313336,29999998.857540205
86184.0,482.5,29999998.989384357,29999999.01099237
86184.0,485.0,29999999.12594166,29999999.144424006
86184.0,487.5,29999999.24457831,29999999.260364424
86184.0,490.0,29999999.347571354,29999999.3610347
86184.0,492.5,29999999.436918765,29999999.448383726
86184.0,495.0,29999999.51437228,29999999.524120256
86184.0,497.5,29999999.58146654,29999999.589741353
86184.0,500.0,29999999.639544945,29999999.64655757
86184.0,502.5,29999999.689782567,29999999.695715316
86184.0,505.0,29999999.733206432,29999999.738216665
86184.0,507.5,29999999.770713493,29999999.774936825
86184.0,510.0,29999999.803086467,29999999.80663962
86184.0,512.5,29999999.83100787,29999999.833991177
86184.0,515.0,29999999.85507238,29999999.857571945
86184.0,517.5,29999999.875797726,29999999.87788735
86184.0,520.0,29999999.89363431,29999999.895377137
86184.0,522.5,29999999.90897365,29999999.910423644
86184.0,525.0,29999999.922155812,29999999.923359007
86184.0,527.5,29999999.933475953,29999999.934471563
86184.0,530.0,29999999.94319004,29999999.944011398
86184.0,532.5,29999999.951519888,29999999.95219531
86184.0,535.0,29999999.958657574,29999999.95921104
86184.0,537.5,29999999.964769285,29999999.965221085
86184.0,540.0,29999999.969998702,29999999.970365964
86184.0,542.5,29999999.974469952,29999999.974767108
86184.0,545.0,29999999.97829018,29999999.97852937
86184.0,547.5,29999999.981551815,29999999.98174323
86184.0,550.0,29999999.98433451,29999999.984486677
86184.0,552.5,29999999.986706875,29999999.986826915
86184.0,555.0,29999999.98872795,29999999.988821797
86184.0,557.5,29999999.990448505,29999999.990521085
86184.0,560.0,29999999.991912164,29999999.991967563
86184.0,562.5,29999999.993156377,29999999.993197978
86184.0,565.0,29999999.994213287,29999999.994243864
86184.0,567.5,29999999.995110434,29999999.995132267
86184.0,570.0,29999999.995871413,29999999.995886367
86184.0,572.5,29999999.99651643,29999999.996526025
86184.0,575.0,29999999.997062758,29999999.997068223
86184.0,577.5,29999999.99752516,29999999.997527495
86184.0,580.0,29999999.99791624,29999999.997916237
86184.0,582.5,29999999.99824677,29999999.998245068
86184.0,585.0,29999999.998525914,29999999.99852301
86184.0,587.5,29999999.99876149,29999999.998757783
86184.0,590.0,29999999.99896016,29999999.99895595
86184.0,592.5,29999999.999127578,29999999.999123093
86184.0,595.0,29999999.99926856,29999999.999263987
86184.0,597.5,29999999.999387197,29999999.99938266
86184.0,600.0,29999999.999486953,29999999.999482553
86184.0,602.5,29999999.999570776,29999999.999566574
86184.0,605.0,29999999.999641158,29999999.999637194
86184.0,607.5,29999999.999700215,29999999.999696516
86184.0,610.0,29999999.999749728,29999999.999746308
86184.0,612.5,29999999.999791212,29999999.999788072
86184.0,615.0,29999999.999825943,29999999.999823082
86184.0,617.5,29999999.999855,29999999.999852404
86184.0,620.0,29999999.999879293,29999999.999876954
86184.0,622.5,29999999.999899585,29999999.999897484
86184.0,625.0,29999999.999916527,29999999.999914646
86184.0,627.5,29999999.99993066,29999999.999928992
86184.0,630.0,29999999.99994244,29999999.99994096
86184.0,632.5,29999999.999952253,29999999.999950945
86184.0,635.0,29999999.999960423,29999999.99995926
86184.0,637.5,29999999.999967217,29999999.999966197
86184.0,640.0,29999999.999972865,29999999.999971967
86184.0,642.5,29999999.999977555,29999999.99997677
86184.0,645.0,29999999.999981448,29999999.999980763
86184.0,647.5,29999999.999984674,29999999.99998407
86184.0,650.0,29999999.999987353,29999999.999986827
86184.0,652.5,29999999.999989565,29999999.99998911
86184.0,655.0,29999999.999991402,29999999.999991
86184.0,657.5,29999999.99999292,29999999.999992564
86184.0,660.0,29999999.99999417,29999999.99999387
86184.0,662.5,29999999.999995206,29999999.999994945
86184.0,665.0,29999999.99999606,29999999.999995835
86184.0,667.5,29999999.999996763,29999999.99999657
86184.0,670.0,29999999.999997344,29999999.99999717
86184.0,672.5,29999999.99999782,29999999.999997664
86184.0,675.0,29999999.999998216,29999999.999998074
86184.0,677.5,29999999.99999854,29999999.999998413
86184.0,680.0,29999999.999998804,29999999.999998696
86184.0,682.5,29999999.99999902,29999999.999998927
86184.0,685.0,29999999.9999992,29999999.999999117
86184.0,687.5,29999999.999999348,29999999.999999277
86184.0,690.0,29999999.999999467,29999999.9999994
86184.0,692.5,29999999.999999564,29999999.9999995
86184.0,695.0,29999999.999999646,29999999.99999959
86184.0,697.5,29999999.999999713,29999999.999999657
86184.0,700.0,29999999.999999765,29999999.999999717
86184.0,702.5,29999999.99999981,29999999.99999976
86184.0,705.0,29999999.999999844,29999999.999999814
86184.0,707.5,29999999.999999873,29999999.999999847
86184.0,710.0,29999999.9999999,29999999.999999873
86184.0,712.5,29999999.999999918,29999999.999999896
86184.0,715.0,29999999.999999933,29999999.99999991
86184.0,717.5,29999999.999999944,29999999.999999933
86184.0,720.0,29999999.999999955,29999999.99999994
86184.0,722.5,29999999.999999963,29999999.999999955
86184.0,725.0,29999999.99999997,29999999.99999996
86184.0,727.5,29999999.999999978,29999999.999999966
86184.0,730.0,29999999.99999998,29999999.99999997
86184.0,732.5,29999999.999999985,29999999.99999997
86184.0,735.0,29999999.99999999,29999999.99999997
86184.0,737.5,29999999.99999999,29999999.99999997
86184.0,740.0,29999999.999999993,29999999.99999997
86184.0,742.5,29999999.999999993,29999999.99999997
86184.0,745.0,29999999.999999996,29999999.99999997
86184.0,747.5,29999999.999999996,29999999.99999997
86184.0,750.0,29999999.999999996,29999999.99999997
86184.0,752.5,29999999.999999996,29999999.99999997
86184.0,755.0,29999999.999999996,29999999.99999997
86184.0,757.5,30000000.0,29999999.99999997
86184.0,760.0,30000000.0,29999999.99999997
86184.0,762.5,30000000.0,29999999.99999997
86184.0,765.0,30000000.0,29999999.99999997
86184.0,767.5,30000000.0,29999999.99999997
86184.0,770.0,30000000.0,29999999.99999997
86184.0,772.5,30000000.0,29999999.99999997
86184.0,775.0,30000000.0,29999999.99999997
86184.0,777.5,30000000.0,29999999.99999997
86184.0,780.0,30000000.0,29999999.99999997
86184.0,782.5,30000000.0,29999999.99999997
86184.0,785.0,30000000.0,29999999.99999997
86184.0,787.5,30000000.0,29999999.99999997
86184.0,790.0,30000000.0,29999999.99999997
86184.0,792.5,30000000.0,29999999.99999997
86184.0,795.0,30000000.0,29999999.99999997
86184.0,797.5,30000000.0,29999999.99999997
86184.0,800.0,30000000.0,29999999.99999997
86184.0,802.5,30000000.0,29999999.99999997
86184.0,805.0,30000000.0,29999999.99999997
86184.0,807.5,30000000.0,29999999.99999997
86184.0,810.0,30000000.0,29999999.99999997
86184.0,812.5,30000000.0,29999999.99999997
86184.0,815.0,30000000.0,29999999.99999997
86184.0,817.5,30000000.0,29999999.99999997
86184.0,820.0,30000000.0,29999999.99999997
86184.0,822.5,30000000.0,29999999.99999997
86184.0,825.0,30000000.0,29999999.99999997
86184.0,827.5,30000000.0,29999999.99999997
86184.0,830.0,30000000.0,29999999.99999997
86184.0,832.5,30000000.0,29999999.99999997
86184.0,835.0,30000000.0,29999999.99999997
86184.0,837.5,30000000.0,29999999.99999997
86184.0,840.0,30000000.0,29999999.99999997
86184.0,842.5,30000000.0,29999999.99999997
86184.0,845.0,30000000.0,29999999.99999997
86184.0,847.5,30000000.0,29999999.99999997
86184.0,850.0,30000000.0,29999999.99999997
86184.0,852.5,30000000.0,29999999.99999997
86184.0,855.0,30000000.0,29999999.99999997
86184.0,857.5,30000000.0,29999999.99999997
86184.0,860.0,30000000.0,29999999.99999997
86184.0,862.5,30000000.0,29999999.99999997
86184.0,865.0,30000000.0,29999999.99999997
86184.0,867.5,30000000.0,29999999.99999997
86184.0,870.0,30000000.0,29999999.99999997
86184.0,872.5,30000000.0,29999999.99999997
86184.0,875.0,30000000.0,29999999.999999974
86184.0,877.5,30000000.0,29999999.999999978
86184.0,880.0,30000000.0,29999999.999999978
86184.0,882.5,30000000.0,29999999.999999978
86184.0,885.0,30000000.0,29999999.99999998
86184.0,887.5,30000000.0,29999999.999999985
86184.0,890.0,30000000.0,29999999.999999985
86184.0,892.5,30000000.0,29999999.999999985
86184.0,895.0,30000000.0,29999999.999999985
86184.0,897.5,30000000.0,29999999.999999985
86184.0,900.0,30000000.0,29999999.999999985
86184.0,902.5,30000000.0,29999999.999999985
86184.0,905.0,30000000.0,29999999.999999985
86184.0,907.5,30000000.0,29999999.999999985
86184.0,910.0,30000000.0,29999999.999999985
86184.0,912.5,30000000.0,29999999.999999985
86184.0,915.0,30000000.0,29999999.999999985
86184.0,917.5,30000000.0,29999999.999999985
86184.0,920.0,30000000.0,29999999.999999985
86184.0,922.5,30000000.0,29999999.999999985
86184.0,925.0,30000000.0,29999999.999999985
86184.0,927.5,30000000.0,29999999.999999985
86184.0,930.0,30000000.0,29999999.999999985
86184.0,932.5,30000000.0,29999999.999999985
86184.0,935.0,30000000.0,29999999.999999985
86184.0,937.5,30000000.0,29999999.999999985
86184.0,940.0,30000000.0,29999999.999999985
86184.0,942.5,30000000.0,29999999.999999985
86184.0,945.0,30000000.0,29999999.999999985
86184.0,947.5,30000000.0,29999999.999999985
86184.0,950.0,30000000.0,29999999.999999985
86184.0,952.5,30000000.0,29999999.999999985
86184.0,955.0,30000000.0,29999999.999999985
86184.0,957.5,30000000.0,29999999.999999985
86184.0,960.0,30000000.0,29999999.999999985
86184.0,962.5,30000000.0,29999999.999999985
86184.0,965.0,30000000.0,29999999.999999985
86184.0,967.5,30000000.0,29999999.999999985
86184.0,970.0,30000000.0,29999999.999999985
86184.0,972.5,30000000.0,29999999.999999985
86184.0,975.0,30000000.0,29999999.999999985
86184.0,977.5,30000000.0,29999999.999999985
86184.0,980.0,30000000.0,29999999.999999985
86184.0,982.5,30000000.0,29999999.999999985
86184.0,985.0,30000000.0,29999999.999999985
86184.0,987.5,30000000.0,29999999.999999985
86184.0,990.0,30000000.0,29999999.999999985
86184.0,992.5,30000000.0,29999999.99999999
86184.0,995.0,30000000.0,29999999.999999993
86184.0,997.5,30000000.0,29999999.999999996
86184.0,1000.0,30000000.0,30000000.0
259200.0,0.0,25000000.0,25000000.0
259200.0,2.5,25061946.26454164,25061985.61329594
259200.0,5.0,25123877.594295405,25123956.262464944
259200.0,7.5,25185779.06527456,25185896.994217627
259200.0,10.0,25247635.775081612,25247792.87692657
259200.0,12.5,25309432.853670422,25309629.01142464
259200.0,15.0,25371155.474069335,25371390.541764162
259200.0,17.5,25432788.863052458,25433062.665923953
259200.0,20.0,25494318.311746296,25494630.64645143
259200.0,22.5,25555729.186159015,25556079.82102692
259200.0,25.0,25617006.937619857,25617395.61293775
259200.0,27.5,25678137.11311616,25678563.541449428
259200.0,30.0,25739105.365515925,25739569.232061796
259200.0,32.5,25799897.463663682,25800398.4266379
259200.0,35.0,25860499.302338038,25861036.99339387
259200.0,37.5,25920896.912059084,25921470.93673794
259200.0,40.0,25981076.46873449,25981686.406947397
259200.0,42.5,26041024.303133138,26041669.709672194
259200.0,45.0,26100726.910175405,26101407.31525445
259200.0,47.5,26160170.958029807,26160885.867853265
259200.0,50.0,26219343.297005612,26220092.194364667
259200.0,52.5,26278230.968231745,26279013.313126706
259200.0,55.0,26336821.212112404,26337636.44240036
259200.0,57.5,26395101.476550315,26395949.00861688
259200.0,60.0,26453059.42492887,26453938.65438295
259200.0,62.5,26510682.94384478,26511593.24623523
259200.0,65.0,26567960.150583357,26568900.882136226
259200.0,67.5,26624879.400328774,26625849.89870411
259200.0,70.0,26681429.293102376,26682428.878169157
259200.0,72.5,26737598.680422187,26738626.655050248
259200.0,75.0,26793376.671677522,26794432.3225451
259200.0,77.5,26848752.640212864,26849835.238628544
259200.0,80.0,26903716.22911569,26904825.031853348
259200.0,82.5,26958257.35670343,26959391.606848907
259200.0,85.0,27012366.221705146,27013525.14951323
259200.0,87.5,27066033.308133993,27067216.131894458
259200.0,90.0,27119249.389847107,27120455.316758372
259200.0,92.5,27172005.53478985,27173233.761838917
259200.0,95.0,27224293.108922053,27225542.823769413
259200.0,97.5,27276103.779824127,27277374.16169221
259200.0,100.0,27327429.51998165,27328719.740545504
259200.0,102.5,27378262.60974725,27379571.834026136
259200.0,105.0,27428595.639979348,27429923.027227867
259200.0,107.5,27478421.514357537,27479766.218955018
259200.0,110.0,27527733.451375037,27529094.623711854
259200.0,112.5,27576524.98600902,27577901.773368616
259200.0,115.0,27624789.97107012,27626181.518505376
259200.0,117.5,27672522.578232776,27673928.029435586
259200.0,120.0,27719717.29874872,27721135.796911508
259200.0,122.5,27766368.943846025,27767799.63251406
259200.0,125.0,27812472.644816928,27813914.66873023
259200.0,127.5,27858023.852797724,27859476.358721472
259200.0,130.0,27903018.338244654,27904480.47578701
259200.0,132.5,27947452.19011001,27948923.112526275
259200.0,135.0,27991321.81472301,27992800.67970513
259200.0,137.5,28034623.934380546,28036109.904830962
259200.0,140.0,28077355.585653014,28078847.830441907
259200.0,142.5,28119514.117410984,28121011.81211607
259200.0,145.0,28161097.188578717,28162599.516206644
259200.0,147.5,28202102.765620805,28203608.91730942
259200.0,150.0,28242529.119768586,28244038.29546926
259200.0,152.5,28282374.823993232,28283886.233132534
259200.0,155.0,28321638.74973268,28323151.611852713
259200.0,157.5,28360320.06337983,28361833.60875659
259200.0,160.0,28398418.22253966,28399931.69277884
259200.0,162.5,28435932.972063124,28437445.620672848
259200.0,165.0,28472864.339866005,28474375.43280595
259200.0,167.5,28509212.632540826,28510721.44874735
259200.0,170.0,28544978.430770434,28546484.262657266
259200.0,172.5,28580162.58455174,28581664.738485917
259200.0,175.0,28614766.208238382,28616264.004991136
259200.0,177.5,28648790.675411146,28650283.45058348
259200.0,180.0,28682237.613585137,28683724.718007877
259200.0,182.5,28715108.898762673,28716589.698870905
259200.0,185.0,28747406.649841093,28748880.52802278
259200.0,187.5,28779133.222884554,28780599.57780337
259200.0,190.0,28810291.20526911,28811749.452161398
259200.0,192.5,28840883.409710202,28842332.98065614
259200.0,195.0,28870912.86818186,28872353.21235089
259200.0,197.5,28900382.825736795,28901813.40960742
259200.0,200.0,28929296.734236598,28930717.0417907
259200.0,202.5,28957658.24600115,28959067.778893076
259200.0,205.0,28985471.2073864,28986869.485087007
259200.0,207.5,29012739.65229951,29014126.21221546
259200.0,210.0,29039467.795660287,29040842.1932289
259200.0,212.5,29065660.02681782,29067021.835577838
259200.0,215.0,29091320.902930964,29092669.714569658
259200.0,217.5,29116455.142321404,29117790.56669832
259200.0,220.0,29141067.61780766,29142389.282955628
259200.0,222.5,29165163.3500285,29166470.90213219
259200.0,225.0,29188747.50076384,29190040.60411653
259200.0,227.5,29211825.366261195,29213103.703200206
259200.0,230.0,29234402.370575543,29235665.641396903
259200.0,232.5,29256484.058930207,29257731.981783174
259200.0,235.0,29278076.09110625,29279308.40186821
259200.0,237.5,29299184.234867655,29300400.687000133
259200.0,240.0,29319814.35942928,29321014.723815605
259200.0,242.5,29339972.428974506,29341156.49373984
259200.0,245.0,29359664.49622908,29360832.066543467
259200.0,247.5,29378896.69609763,29380047.5939628
259200.0,250.0,29397675.23936894,29398809.30338946
259200.0,252.5,29416006.40649588,29417123.491635494
259200.0,255.0,29433896.54145567,29434996.51877944
259200.0,257.5,29451352.0456959,29452434.802098952
259200.0,260.0,29468379.372171402,29469444.810094934
259200.0,262.5,29484985.01947695,29486033.056612283
259200.0,265.0,29501175.5260804,29502206.095061827
259200.0,267.5,29516957.46466064,29517970.512747727
259200.0,270.0,29532337.436554536,29533332.92530471
259200.0,272.5,29547322.06631667,29548299.97124877
259200.0,275.0,29561917.996395588,29562878.306645103
259200.0,277.5,29576131.881929785,29577074.599896543
259200.0,280.0,29589970.385666646,29590895.526655648
259200.0,282.5,29603440.173007093,29604347.764863215
259200.0,285.0,29616547.907178607,29617437.98991586
259200.0,287.5,29629300.24453887,29630172.869964913
259200.0,290.0,29641703.830012202,29642559.061348822
259200.0,292.5,29653765.292660583,29654603.20416075
259200.0,295.0,29665491.241390873,29666311.917953104
259200.0,297.5,29676888.260799605,29677691.797580212
259200.0,300.0,29687962.90715647,29688749.40918036
259200.0,302.5,29698721.70452737,29699491.286298018
259200.0,305.0,29709171.141037773,29709923.92614692
259200.0,307.5,29719317.665276755,29720053.786014486
259200.0,310.0,29729167.68284204,29729887.2798077
259200.0,312.5,29738727.553026017,29739430.774740618
259200.0,315.0,29748003.585642587,29748690.588163182
259200.0,317.5,29757002.037994515,29757672.984531
259200.0,320.0,29765729.111980632,29766384.172515593
259200.0,322.5,29774190.95134229,29774830.302254193
259200.0,325.0,29782393.639048036,29783017.462738372
259200.0,327.5,29790343.1948155,29790951.67934017
259200.0,330.0,29798045.572769202,29798638.91147467
259200.0,332.5,29805506.659232937,29806085.050397426
259200.0,335.0,29812732.27065512,29813295.91713532
259200.0,337.5,29819728.151665475,29820277.260549013
259200.0,340.0,29826499.973261166,29827034.755525235
259200.0,342.5,29833053.331120506,29833574.001296885
259200.0,345.0,29839393.744042113,29839900.51988893
259200.0,347.5,29845526.652507327,29846019.754687756
259200.0,350.0,29851457.417363666,29851937.069131862
259200.0,352.5,29857191.318626873,29857657.74552131
259200.0,355.0,29862733.554399084,29863186.98394353
259200.0,357.5,29868089.23990062,29868529.901312903
259200.0,360.0,29873263.406612657,29873691.530521434
259200.0,362.5,29878261.00152822,29878676.819697767
259200.0,365.0,29883086.886508547,29883490.631571867
259200.0,367.5,29887745.83774219,29888137.742942385
259200.0,370.0,29892242.54530382,29892622.844243914
259200.0,372.5,29896581.612809945,29896950.53921117
259200.0,375.0,29900767.55716846,29901125.344637092
259200.0,377.5,29904804.808419205,29905151.690221936
259200.0,380.0,29908697.70966234,29909033.918510295
259200.0,382.5,29912450.51707167,29912776.28491296
259200.0,385.0,29916067.39998977,29916382.957810655
259200.0,387.5,29919552.441101927,29919858.018736526
259200.0,390.0,29922909.63668582,29923205.462634347
259200.0,392.5,29926142.89693388,29926429.198189333
259200.0,395.0,29929256.04634533,29929533.048228562
259200.0,397.5,29932252.824184835,29932520.750187986
259200.0,400.0,29935136.88500478,29935395.956642926
259200.0,402.5,29937911.799228184,29938162.2358991
259200.0,405.0,29940581.053789265,29940823.07264127
259200.0,407.5,29943148.05282876,29943381.868636407
259200.0,410.0,29945616.118441075,29945841.943488657
259200.0,412.5,29947988.491470408,29948206.535443116
259200.0,415.0,29950268.332353007,29950478.80223557
259200.0,417.5,29952458.722002827,29952661.821985528
259200.0,420.0,29954562.662737805,29954758.594129674
259200.0,422.5,29956583.079244096,29956772.040393136
259200.0,425.0,29958522.819575634,29958705.00579595
259200.0,427.5,29960384.656186424,29960560.25969197
259200.0,430.0,29962171.286993064,29962340.49683798
259200.0,432.5,29963885.336465016,29964048.338490263
259200.0,435.0,29965529.356740233,29965686.333526365
259200.0,437.5,29967105.82876379,29967256.959589705
259200.0,440.0,29968617.163447224,29968762.6242547
259200.0,442.5,29970065.70284641,29970205.666210182
259200.0,445.0,29971453.72135576,29971588.356459014
259200.0,447.5,29972783.426916704,29972912.899531756
259200.0,450.0,29974056.962238424,29974181.434712395
259200.0,452.5,29975276.40602886,29975396.037274137
259200.0,455.0,29976443.774234153,29976558.719723493
259200.0,457.5,29977561.02128464,29977671.433050662
259200.0,460.0,29978630.041345716,29978736.067984626
259200.0,462.5,29979652.66957184,29979754.45625119
259200.0,465.0,29980630.6833621,29980728.371832345
259200.0,467.5,29981565.803615734,29981659.532225505
259200.0,470.0,29982459.69598621,29982549.59970101
259200.0,472.5,29983313.972132377,29983400.182556584
259200.0,475.0,29984130.190965388,29984212.836367317
259200.0,477.5,29984909.859890077,29984989.06523
259200.0,480.0,29985654.436039615,29985730.323000535
259200.0,482.5,29986365.327502247,29986438.014523223
259200.0,485.0,29987043.89453904,29987113.496850915
259200.0,487.5,29987691.450791635,29987758.080455057
259200.0,490.0,29988309.264478993,29988373.03042446
259200.0,492.5,29988898.55958224,29988959.567652106
259200.0,495.0,29989460.517016806,29989518.870009057
259200.0,497.5,29989996.275790967,29990052.07350461
259200.0,500.0,29990506.934150163,29990560.27343211
259200.0,502.5,29990993.55070633,29991044.525499627
259200.0,505.0,29991457.14555165,29991505.8469449
259200.0,507.5,29991898.701356143,29991945.217634015
