time_hr,x_ft,Δp_analytic_psi,Δp_numeric_psi
1.0,197.99999999999997,0.083589939071234,0.08149312948211251
1.0,199.19999999999996,0.07595340049458711,0.07520781046319125
1.0,200.39999999999998,0.06897867651194906,0.0693974806683464
1.0,201.6,0.06261188930017844,0.0640271182643553
1.0,202.79999999999995,0.0568032223091949,0.0590642058110776
1.0,203.99999999999997,0.05150664327191529,0.05447855809079301
1.0,205.2,0.04667964359597351,0.05024216116405191
1.0,206.39999999999998,0.04228299337690252,0.046329021963146616
1.0,207.59999999999997,0.03828051129060406,0.04271502780022851
1.0,208.79999999999998,0.03463884864218106,0.039377815160612645
1.0,209.99999999999997,0.03132728686838539,0.03629664723393803
1.0,211.19999999999996,0.02831754781186901,0.03345229960505454
1.0,212.39999999999998,0.025583616106965794,0.030826953642132927
1.0,213.59999999999997,0.023101573038733992,0.02840409705735932
1.0,214.79999999999998,0.0208494412593104,0.02616843120634698
1.0,215.99999999999997,0.018807039768165633,0.02410578468537445
1.0,217.19999999999996,0.016955848585463968,0.022203032839589604
1.0,218.39999999999998,0.015278882570347574,0.020448022780190818
1.0,219.59999999999997,0.013760573858470303,0.0188295035707317
1.0,220.79999999999995,0.01238666241542253,0.017337061229188093
1.0,221.99999999999997,0.011144094224748456,0.015961058251860102
1.0,223.19999999999996,0.010020926650978944,0.014692577338166254
1.0,224.4,0.009006240539440437,0.01352336905157911
1.0,225.59999999999997,0.008090058635497202,0.01244580315627401
1.0,226.79999999999995,0.007263269926290944,0.01145282336419986
1.0,227.99999999999997,0.006517559527931606,0.010537905296440315
1.0,229.19999999999996,0.005845343760420868,0.00969501740924316
1.0,230.4,0.005239710071340518,0.008918584703174564
1.0,231.59999999999997,0.004694361487482941,0.008203455028451693
1.0,232.79999999999995,0.004203565291127494,0.007544867775733748
1.0,234.0,0.0037621056345633792,0.006938424848092003
1.0,235.19999999999996,0.003365239822716347,0.006380063695334241
1.0,236.39999999999995,0.0030086580093523206,0.005866032307484835
1.0,237.6,0.0026884460673039226,0.0053928660150537044
1.0,238.79999999999995,0.0024010514074982964,0.004957365979387684
1.0,240.0,0.002143251535262082,0.004556579236946765
1.0,241.19999999999996,0.0019121251454507302,0.004187780212676923
1.0,242.39999999999995,0.0017050255704017681,0.0038484535868536685
1.0,243.6,0.0015195564065601215,0.0035362784078751047
1.0,244.79999999999995,0.001353549156878782,0.0032491133888691067
1.0,245.99999999999994,0.001205042736775913,0.0029849832714081612
1.0,247.2,0.0010722647015462235,0.002742066221211872
1.0,248.39999999999995,0.0009536140626955096,0.002518682135888823
1.0,249.6,0.0008476455697116565,0.002313281839863648
1.0,250.79999999999998,0.0007530553423206553,0.002124437068693618
1.0,251.99999999999994,0.0006686677463207816,0.0019508312162996656
1.0,253.2,0.0005934234136616945,0.0017912507602835495
1.0,254.39999999999995,0.0005263683145559951,0.0016445773420979192
1.0,255.6,0.0004666437960987791,0.0015097804361517498
1.0,256.79999999999995,0.00041347750814446925,0.001385910573271454
1.0,257.99999999999994,0.0003661751430688866,0.0012720930796155175
1.0,259.2,0.00032411292154696535,0.001167522284576199
1.0,260.4,0.0002867307616209222,0.001071456166870756
1.0,261.59999999999997,0.0002535260731383811,0.0009832114123471199
1.0,262.79999999999995,0.00022404812412251445,0.0009021588446018706
1.0,263.99999999999994,0.0001978929298138364,0.0008277192030160448
1.0,265.2,0.00017469861901264855,0.0007593592498383229
1.0,266.4,0.00015414123596858487,0.0006965881711955891
1.0,267.59999999999997,0.00013593093942456075,0.0006389542493379479
1.0,268.79999999999995,0.00011980856354215389,0.0005860418044972706
1.0,269.99999999999994,0.00010554250832817805,0.0005374683561106588
1.0,271.2,9.292592986201822e-05,0.0004928820120537476
1.0,272.4,8.177420310346035e-05,0.00045195905778784985
1.0,273.59999999999997,7.192263235384727e-05,0.00041440173893724874
1.0,274.79999999999995,6.32243865616902e-05,0.0003799362037975623
1.0,275.99999999999994,5.55486386187172e-05,0.0003483106138797963
1.0,277.19999999999993,4.8778889594798406e-05,0.0003192933976359311
1.0,278.4,4.2811460520550785e-05,0.00029267164196296655
1.0,279.59999999999997,3.755413585452742e-05,0.00026824961175988616
1.0,280.8,3.292494417700767e-05,0.00024584737754615677
1.0,281.99999999999994,2.8851062943283305e-05,0.00022529955870607136
1.0,283.19999999999993,2.52678353141927e-05,0.00020645416560939646
1.0,284.4,2.2117888168280867e-05,0.00018917152764094054
1.0,285.59999999999997,1.935034139560272e-05,0.00017332330227627394
1.0,286.79999999999995,1.6920099484693213e-05,0.00015879157600975368
1.0,287.99999999999994,1.4787217247988668e-05,0.00014546802147454713
1.0,289.19999999999993,1.2916332292976653e-05,0.00013325313182665317
1.0,290.4,1.127615754217208e-05,0.00012205550645815289
1.0,291.59999999999997,9.839027739883307e-06,0.00011179120370861217
1.0,292.79999999999995,8.58049446248456e-06,0.00010238313680109851
1.0,294.0,7.478964676095542e-06,9.376052164773487e-05
1.0,295.19999999999993,6.515378365364092e-06,8.585836193648316e-05
1.0,296.4,5.672921193372162e-06,7.861699203084936e-05
1.0,297.59999999999997,4.936768549146754e-06,7.198163769974182e-05
1.0,298.79999999999995,4.293857699209772e-06,6.590201899132846e-05
1.0,300.0,3.7326850861435867e-06,6.033198768658535e-05
1.0,301.19999999999993,3.2431261131459502e-06,5.522919176822914e-05
1.0,302.3999999999999,2.816275021644687e-06,5.0554765284110236e-05
1.0,303.59999999999997,2.4443027116749796e-06,4.62730463066053e-05
1.0,304.79999999999995,2.1203305741388e-06,4.2351312181855414e-05
1.0,306.0,1.838318602331172e-06,3.8759541794388006e-05
1.0,307.2,1.592966229132473e-06,3.5470195121584584e-05
1.0,308.3999999999999,1.3796244977730829e-06,3.245801331984012e-05
1.0,309.59999999999997,1.194218319677069e-06,2.9699824754106896e-05
1.0,310.79999999999995,1.0331777040503194e-06,2.7174382365283673e-05
1.0,312.0,8.933769619387111e-07,2.4862196174835698e-05
1.0,313.2,7.720809936702836e-07,2.274539658695239e-05
1.0,314.3999999999999,6.668978640336895e-07,2.080759823101263e-05
1.0,315.59999999999997,5.757369552571206e-07,1.903377893266509e-05
1.0,316.79999999999995,4.967720647707623e-07,1.7410163547677582e-05
1.0,317.99999999999994,4.284088837123329e-07,1.5924128867785877e-05
1.0,319.2,3.6925635394308327e-07,1.4564099881619671e-05
1.0,320.4,3.181014566852578e-07,1.3319472510704718e-05
1.0,321.59999999999997,2.738870354102126e-07,1.2180522297465382e-05
1.0,322.79999999999995,2.3569229988052827e-07,1.1138341729534074e-05
1.0,323.99999999999994,2.0271569780503572e-07,1.01847651369841e-05
1.0,325.2,1.742598758804337e-07,9.312313040638912e-06
1.0,326.4,1.4971848349840326e-07,8.514132718227606e-06
1.0,327.59999999999997,1.285646004834898e-07,7.7839414720788e-06
1.0,328.79999999999995,1.1034059524757378e-07,7.1159909688139415e-06
1.0,329.99999999999994,9.4649242019716e-08,6.505011587656547e-06
1.0,331.2,8.11459456234451e-08,5.946174598894791e-06
1.0,332.4,6.953193988580365e-08,5.435061906651576e-06
1.0,333.59999999999997,5.954834140719366e-08,4.967623364578032e-06
1.0,334.79999999999995,5.097095430818655e-08,4.540151381392684e-06
1.0,335.99999999999994,4.360573388753927e-08,4.14924904272849e-06
1.0,337.2,3.728482804441135e-08,3.7918106600564594e-06
1.0,338.4,3.1863124989240864e-08,3.4649861103789554e-06
1.0,339.59999999999997,2.7215244328347806e-08,3.16617165099918e-06
1.0,340.79999999999995,2.323291617946311e-08,2.892979121983567e-06
1.0,341.99999999999994,1.982269966836471e-08,2.643230543085012e-06
1.0,343.19999999999993,1.6903998068668785e-08,2.414922993743849e-06
1.0,344.4,1.4407333065061678e-08,2.2062291533955258e-06
1.0,345.59999999999997,1.2272845223044789e-08,2.0154724473174516e-06
1.0,346.79999999999995,1.0448991805406966e-08,1.8411200226291907e-06
1.0,347.99999999999994,8.89141664931867e-09,1.6817692406005317e-06
1.0,349.19999999999993,7.561969963621295e-09,1.5361374108056185e-06
1.0,350.4,6.427858672910015e-09,1.4030504446617275e-06
1.0,351.59999999999997,5.460910367292768e-09,1.2814336701987545e-06
1.0,352.79999999999995,4.636936053283025e-09,1.1703026468287e-06
1.0,353.99999999999994,3.93517877681979e-09,1.068761544422639e-06
1.0,355.19999999999993,3.3378368346760225e-09,9.759847728496919e-07
1.0,356.4,2.8296517328074813e-09,8.912234656691519e-07
1.0,357.59999999999997,2.397552313689673e-09,8.137876499771364e-07
1.0,358.79999999999995,2.030347580809028e-09,7.430473270219402e-07
1.0,359.99999999999994,1.7184617161621449e-09,6.78423286973522e-07
1.0,361.19999999999993,1.4537056326289375e-09,6.193925120002775e-07
1.0,362.4,1.2290801422238598e-09,5.654735879617527e-07
1.0,363.59999999999997,1.038606466560633e-09,5.162250834856121e-07
1.0,364.79999999999995,8.771803789193477e-10,4.712466305829933e-07
1.0,365.99999999999994,7.404467582410273e-10,4.301681184949614e-07
1.0,367.19999999999993,6.246917631458505e-10,3.9265455646160455e-07
1.0,368.4,5.267502065554696e-10,3.583968884915202e-07
1.0,369.59999999999997,4.4392603562735885e-10,3.2711577551555603e-07
1.0,370.79999999999995,3.7392410357044245e-10,2.985545713870053e-07
1.0,371.99999999999994,3.147916648554134e-10,2.724750004201889e-07
1.0,373.19999999999993,2.648682380549095e-10,2.486647216979367e-07
1.0,374.3999999999999,2.227426651647596e-10,2.269249019950108e-07
1.0,375.59999999999997,1.872163563758511e-10,2.070772397779097e-07
1.0,376.79999999999995,1.5727184804618705e-10,1.8895856212809567e-07
1.0,378.0,1.3204592182889452e-10,1.7241920381896294e-07
1.0,379.19999999999993,1.1080663696229786e-10,1.5732246700816035e-07
1.0,380.3999999999999,9.293371773451527e-11,1.435413793915278e-07
1.0,381.59999999999997,7.790181594268672e-11,1.309651778952234e-07
1.0,382.79999999999995,6.526623538480301e-11,1.1948418006075993e-07
1.0,383.99999999999994,5.4650763453897894e-11,1.0900815450603206e-07
1.0,385.19999999999993,4.5737304972895725e-11,9.944416831054814e-08
1.0,386.3999999999999,3.825705657816361e-11,9.071711870716661e-08
1.0,387.59999999999997,3.198299715743142e-11,8.275352385177778e-08
1.0,388.79999999999995,2.672350187853052e-11,7.548692590007656e-08
1.0,389.99999999999994,2.2316914909204736e-11,6.885843131523972e-08
1.0,391.2,1.8626939632807614e-11,6.280914656044405e-08
1.0,392.3999999999999,1.5538725537081615e-11,5.728882302170278e-08
1.0,393.59999999999997,1.2955548450660187e-11,5.225099423877006e-08
1.0,394.79999999999995,1.0795995820423782e-11,4.765675805888192e-08
1.0,395.99999999999994,8.991581605327211e-12,4.346613171391987e-08
1.0,397.2,7.48472640550858e-12,3.964183397415176e-08
1.0,398.3999999999999,6.227047905913491e-12,3.615414791732736e-08
1.0,399.5999999999999,5.177914813010298e-12,3.2973356621196415e-08
1.0,400.79999999999995,4.303224392806316e-12,3.007028347118595e-08
1.0,401.99999999999994,3.5743696434580806e-12,2.742331616020489e-08
1.0,403.2,2.9673671986922268e-12,2.5008140842775756e-08
1.0,404.4,2.462121381718701e-12,2.2806387057871118e-08
1.0,405.5999999999999,2.0418035189781397e-12,2.0798603729108996e-08
1.0,406.79999999999995,1.692328769834907e-12,1.8968041318493803e-08
1.0,407.99999999999994,1.4019154103842823e-12,1.7297409980352665e-08
1.0,409.2,1.1607137940678871e-12,1.57742826381082e-08
1.0,410.4,9.604941564750816e-13,1.4385691907505767e-08
1.0,411.5999999999999,7.943840860590486e-13,1.3118130096613429e-08
1.0,412.79999999999995,6.566478889707329e-13,1.196079105188564e-08
1.0,413.99999999999994,5.425012711983507e-13,1.09066507735178e-08
1.0,415.19999999999993,4.4795577585678385e-13,9.944903107964363e-09
1.0,416.4,3.696882744698174e-13,9.06744344006617e-09
1.0,417.59999999999997,3.049315412395626e-13,8.268328385373174e-09
1.0,418.79999999999995,2.513825580979434e-13,7.538372713371662e-09
1.0,419.99999999999994,2.0712572243695838e-13,6.873253962643413e-09
1.0,421.19999999999993,1.7056857303230682e-13,6.2654078257065495e-09
1.0,422.3999999999999,1.4038802493287954e-13,5.71105214882013e-09
1.0,423.59999999999997,1.1548542132263662e-13,5.206404778243215e-09
1.0,424.79999999999995,9.494897837543979e-14,4.747143252557584e-09
1.0,425.99999999999994,7.80224254132194e-14,4.3294854180223e-09
1.0,427.19999999999993,6.407883361972114e-14,3.9485685055418645e-09
1.0,428.3999999999999,5.2598787577234864e-14,3.6027715920844495e-09
1.0,429.59999999999997,4.3152189588281195e-14,3.28669160087728e-09
1.0,430.79999999999995,3.538310102880621e-14,2.998167301211249e-09
1.0,431.99999999999994,2.8997121172410906e-14,2.7361180777318013e-09
1.0,433.19999999999993,2.3750884840218525e-14,2.4973020843752736e-09
1.0,434.3999999999999,1.9443328252448674e-14,2.27901778275528e-09
1.0,435.5999999999999,1.5908429604846787e-14,2.0807248651945433e-09
1.0,436.79999999999995,1.3009178874478246e-14,1.8981008702748455e-09
1.0,437.99999999999994,1.0632571620267194e-14,1.7327667210280187e-09
1.0,439.19999999999993,8.685455305408268e-15,1.5820208790676765e-09
1.0,440.3999999999999,7.09108496307479e-15,1.4442424213619876e-09
1.0,441.5999999999999,5.786268724468247e-15,1.3194313479109515e-09
1.0,442.79999999999995,4.719003563750112e-15,1.2065070433600143e-09
1.0,443.99999999999994,3.846518206979332e-15,1.103848584677344e-09
1.0,445.19999999999993,3.133654023487911e-15,1.0098350488311092e-09
1.0,446.3999999999999,2.551526307349029e-15,9.239261281440324e-10
1.0,447.5999999999999,2.0764180332166386e-15,8.450412072615595e-10
1.0,448.8,1.6888662455322938e-15,7.726399785064131e-10
1.0,449.99999999999994,1.3729079739559454e-15,7.067224418785933e-10
1.0,451.19999999999993,1.1154581800991787e-15,6.467482897008227e-10
1.0,452.3999999999999,9.057969151883027e-16,5.921772142958243e-10
1.0,453.5999999999999,7.351467594396607e-16,5.435495233408753e-10
1.0,454.8,5.963248510008325e-16,4.981636784495894e-10
1.0,455.99999999999994,4.834565035992318e-16,4.5710029497652133e-10
1.0,457.19999999999993,3.9173964820132175e-16,4.198190652443937e-10
1.0,458.3999999999999,3.1725119085457446e-16,3.852393738986521e-10
1.0,459.5999999999999,2.5678791985480957e-16,3.54441836293851e-10
1.0,460.8,2.0773587341768244e-16,3.252652217208816e-10
1.0,462.0,1.679631383533196e-16,2.9716922250246657e-10
1.0,463.19999999999993,1.3573192774346815e-16,2.7177476167043763e-10
1.0,464.3999999999999,1.0962651206669361e-16,2.480012238702403e-10
1.0,465.5999999999999,8.849417924608522e-17,2.263889167791518e-10
1.0,466.7999999999999,7.139689605703491e-17,2.0639753271989495e-10
1.0,468.0,5.757175399882102e-17,1.8856737936974696e-10
1.0,469.19999999999993,4.6398621882913564e-17,1.7343876440598503e-10
1.0,470.3999999999999,3.737370730788974e-17,1.5993107247405474e-10
1.0,471.5999999999999,3.008796008075789e-17,1.4750399589667887e-10
1.0,472.7999999999999,2.4209440979014938e-17,1.3615753467385742e-10
1.0,474.0,1.9468936055661493e-17,1.2481107345103597e-10
1.0,475.2,1.5648225798084376e-17,1.1454522758276893e-10
1.0,476.3999999999999,1.2570524690000757e-17,1.0481968939177912e-10
1.0,477.5999999999999,1.0092694092002841e-17,9.455384352351209e-11
1.0,478.7999999999999,8.09890315973491e-18,8.482830533252228e-11
1.0,480.0,6.495471496052954e-18,7.564307481880967e-11
1.0,481.2,5.206675646611831e-18,6.699815198237429e-11
1.0,482.3999999999999,4.171341265579798e-18,5.88935368232161e-11
1.0,483.5999999999999,3.34007534191269e-18,5.186953701861235e-11
1.0,484.7999999999999,2.6730195592093296e-18,4.53858448912858e-11
1.0,486.0,2.1380277126402386e-18,4.0523075795790896e-11
1.0,487.2,1.7091879891205895e-18,3.566030670029599e-11
1.0,488.4,1.3656255435122326e-18,3.079753760480108e-11
1.0,489.5999999999999,1.0905327598707976e-18,2.7015383863860597e-11
1.0,490.7999999999999,8.703843542748723e-19,2.3773537800197327e-11
1.0,491.9999999999999,6.943024504720926e-19,2.0531691736534054e-11
1.0,493.2,5.535432666215077e-19,1.7830153350147995e-11
1.0,494.4,4.410823577319345e-19,1.5128614963761934e-11
1.0,495.5999999999999,3.5127968296788784e-19,1.2967384254653087e-11
1.0,496.7999999999999,2.796092893505546e-19,1.134646122282145e-11
1.0,497.9999999999999,2.2244127061743477e-19,9.725538190989815e-12
1.0,499.2,1.7686599257356174e-19,8.104615159158178e-12
1.0,500.4,1.405524727375341e-19,7.023999804603755e-12
1.0,501.59999999999997,1.1163434307075353e-19,6.4836921273265434e-12
1.0,502.7999999999999,8.861807596589753e-20,5.943384450049332e-12
1.0,503.9999999999999,7.030916927869447e-20,5.943384450049332e-12
1.0,505.2,5.575280994928517e-20,5.943384450049332e-12
1.0,506.4,4.4186203516800414e-20,5.943384450049332e-12
1.0,507.59999999999997,3.50002978056358e-20,6.4836921273265434e-12
1.0,508.7999999999999,2.770906706488088e-20,7.023999804603755e-12
1.0,509.9999999999999,2.192487726267374e-20,7.564307481880967e-12
1.0,511.2,1.7338739854419774e-20,8.644922836435392e-12
1.0,512.4,1.3704492991262263e-20,9.725538190989815e-12
1.0,513.5999999999999,1.0826136244342658e-20,1.134646122282145e-11
1.0,514.8,8.547695964845685e-21,1.2967384254653087e-11
1.0,515.9999999999999,6.745120258542752e-21,1.4588307286484722e-11
1.0,517.1999999999999,5.319800807765447e-21,1.7289845672870784e-11
1.0,518.4,4.193397948734345e-21,1.891076870470242e-11
1.0,519.5999999999999,3.3037091750155794e-21,2.1612307091088477e-11
1.0,520.8,2.6013725582842305e-21,2.431384547747454e-11
1.0,521.9999999999999,2.047237859065455e-21,2.7015383863860597e-11
1.0,523.1999999999999,1.6102712867902613e-21,2.9176614572969444e-11
1.0,524.4,1.2658865318752639e-21,3.133784528207829e-11
1.0,525.5999999999999,9.946161021901621e-22,3.3499075991187144e-11
1.0,526.8,7.810541772446992e-22,3.511999902301878e-11
1.0,527.9999999999999,6.130159727869744e-22,3.782153740940484e-11
1.0,529.1999999999999,4.808696532056941e-22,3.944246044123647e-11
1.0,530.4,3.770056766706579e-22,3.9982768118513684e-11
1.0,531.5999999999999,2.954155412346304e-22,4.106338347306811e-11
1.0,532.8,2.313575676157723e-22,4.160369115034532e-11
1.0,533.9999999999999,1.8109188639581672e-22,4.214399882762253e-11
1.0,535.1999999999999,1.4167041926299548e-22,4.268430650489974e-11
1.0,536.4,1.1077053676748501e-22,4.214399882762253e-11
1.0,537.5999999999999,8.656338423269739e-23,4.0523075795790896e-11
1.0,538.8,6.760970965443781e-23,3.9982768118513684e-11
1.0,539.9999999999999,5.2777496196513144e-23,3.890215276395926e-11
1.0,541.1999999999999,4.1176872258011156e-23,3.890215276395926e-11
1.0,542.4,3.210870412372006e-23,3.782153740940484e-11
1.0,543.5999999999999,2.5024018012029046e-23,3.782153740940484e-11
1.0,544.8,1.9491988384877705e-23,3.782153740940484e-11
1.0,545.9999999999999,1.5174698450947054e-23,3.782153740940484e-11
1.0,547.1999999999999,1.180725146383581e-23,3.782153740940484e-11
1.0,548.3999999999999,9.182107327753627e-24,3.782153740940484e-11
1.0,549.5999999999999,7.136753846891084e-24,3.7281229732127626e-11
1.0,550.8,5.5440081925384e-24,3.836184508668205e-11
1.0,551.9999999999999,4.304391780203683e-24,3.890215276395926e-11
1.0,553.1999999999999,3.3401386873864155e-24,3.9982768118513684e-11
1.0,554.3999999999999,2.5904903232625253e-24,4.214399882762253e-11
1.0,555.6,2.0080023150883484e-24,4.484553721400859e-11
1.0,556.8,1.5556475033945928e-24,4.7547075600394654e-11
1.0,557.9999999999999,1.2045447188353396e-24,5.0788921664057924e-11
1.0,559.1999999999999,9.32179173656453e-25,5.4030767727721194e-11
1.0,560.3999999999999,7.21008845208322e-25,5.619199843683004e-11
1.0,561.6,5.573737485132425e-25,5.88935368232161e-11
1.0,562.8,4.306427508928017e-25,6.051445985504773e-11
1.0,563.9999999999999,3.3254657353874947e-25,6.159507520960216e-11
1.0,565.1999999999999,2.5665664419719398e-25,6.159507520960216e-11
1.0,566.3999999999999,1.979781382937121e-25,6.213538288687938e-11
1.0,567.6,1.5263236839353888e-25,6.159507520960216e-11
1.0,568.8,1.1760904559514147e-25,6.105476753232495e-11
1.0,569.9999999999999,9.057315078616702e-26,6.159507520960216e-11
1.0,571.1999999999999,6.971446301489034e-26,6.159507520960216e-11
1.0,572.3999999999999,5.363038937825987e-26,6.105476753232495e-11
1.0,573.5999999999999,4.123477787574752e-26,6.105476753232495e-11
1.0,574.8,3.168699148627448e-26,5.997415217777053e-11
1.0,575.9999999999999,2.4336772708454768e-26,5.7272613791384464e-11
1.0,577.1999999999999,1.8681407288144302e-26,5.511138308227562e-11
1.0,578.3999999999999,1.4332462318799135e-26,5.240984469588956e-11
1.0,579.5999999999999,1.0989973319578312e-26,4.97083063095035e-11
1.0,580.8,8.422423405999277e-27,4.6466460245840224e-11
1.0,582.0,6.451223645237132e-27,4.3764921859454166e-11
1.0,583.1999999999999,4.938689405861153e-27,4.0523075795790896e-11
1.0,584.3999999999999,3.77873044142249e-27,3.836184508668205e-11
1.0,585.5999999999999,2.8896462858796792e-27,3.511999902301878e-11
1.0,586.8,2.208554017960801e-27,3.2418460636632714e-11
1.0,588.0,1.687080974377165e-27,2.8636306895692232e-11
1.0,589.1999999999999,1.288037134387378e-27,2.7015383863860597e-11
1.0,590.3999999999999,9.828458037366256e-28,2.3773537800197327e-11
1.0,591.5999999999999,7.495609145575717e-28,2.1071999413811265e-11
1.0,592.8,5.713378698630381e-28,1.891076870470242e-11
1.0,594.0,4.352548485472893e-28,1.5128614963761934e-11
1.0,595.1999999999999,3.3140476236640395e-28,1.2427076577375875e-11
1.0,596.3999999999999,2.521961119346871e-28,8.104615159158178e-12
1.0,597.5999999999999,1.918149869269703e-28,4.322461418217696e-12
1.0,598.8,1.4581130190584525e-28,2.161230709108848e-12
1.0,600.0,1.1078075834516896e-28,0.0
6.0,0.0,725.0000000000002,725.0000000000002
6.0,1.2,719.4812639843491,721.9139909438319
6.0,2.4,713.9630302567448,715.9103344701833
6.0,3.6,708.4458009680906,709.2448042535324
6.0,4.8,702.9300779950661,702.777059660863
6.0,5.999999999999999,697.4163628031711,696.7145381460214
6.0,7.2,691.9051563099564,691.0024236145017
6.0,8.399999999999999,686.3969587485045,685.5134266724601
6.0,9.6,680.892269531221,680.1292282897435
6.0,10.799999999999999,675.391587113999,674.7668872987698
6.0,11.999999999999998,669.8954088608183,669.3799869693985
6.0,13.199999999999998,664.4042309088412,663.9502997664615
6.0,14.4,658.9185480340639,658.4776878207726
6.0,15.6,653.4388535175859,652.9715108282152
6.0,16.799999999999997,647.9656390125587,647.4445107159124
6.0,17.999999999999996,642.4993944118686,641.9090661347157
6.0,19.2,637.0406077166206,636.3753011628141
6.0,20.4,631.5897649054746,630.8504613379536
6.0,21.599999999999998,626.1473498048977,625.3390485014284
6.0,22.799999999999997,620.7138439603874,619.8433328946195
6.0,23.999999999999996,615.2897265087238,614.3639866663332
6.0,25.2,609.875474051307,608.9006865903674
6.0,26.399999999999995,604.4715605286364,603.4526099712599
6.0,27.599999999999994,599.0784570959837,598.0187984936415
6.0,28.8,593.6966320003204,592.5983951386331
6.0,30.0,588.3265504585446,587.1907747767899
6.0,31.2,582.968674537068,581.795594584331
6.0,32.4,577.623463032809,576.4127899339868
6.0,33.599999999999994,572.2913713556469,571.042537741142
6.0,34.8,566.9728514123846,565.6852043260232
6.0,35.99999999999999,561.668351492269,560.3412898756447
6.0,37.199999999999996,556.3783161541209,555.0113772059173
6.0,38.4,551.103186115115,549.6960890179938
6.0,39.599999999999994,545.8433981412632,544.3960552625149
6.0,40.8,540.5993849396403,539.1118904874189
6.0,41.99999999999999,535.3715750524005,533.8441800030389
6.0,43.199999999999996,530.1603927526243,528.5934731870607
6.0,44.39999999999999,524.9662579420403,523.3602821162214
6.0,45.599999999999994,519.7895860506593,518.1450838179796
6.0,46.79999999999999,514.6307879383652,512.9483246783682
6.0,47.99999999999999,509.49026979849305,507.7704258444209
6.0,49.199999999999996,504.3684330634411,502.611788767422
6.0,50.4,499.2656743123433,497.47280031413044
6.0,51.599999999999994,494.18238518084297,492.35383710915727
6.0,52.79999999999999,489.1189522729989,487.2552689566957
6.0,53.99999999999999,484.07575707535494,482.1774613245285
6.0,55.19999999999999,479.0531758732052,477.1207769631412
6.0,56.39999999999999,474.0515796690837,472.0855767854019
6.0,57.6,469.0713341035063,467.0722201562191
6.0,58.79999999999999,464.1127993779914,462.0810647440919
6.0,60.0,459.17633018038606,457.11246607539795
6.0,61.19999999999999,454.26227561251915,452.1667769127156
6.0,62.4,449.370979120207,447.24434655501597
6.0,63.59999999999999,444.50277842563014,442.34552013380966
6.0,64.8,439.65800546210215,437.470637956973
6.0,65.99999999999999,434.8369863112499,432.6200349325892
6.0,67.19999999999999,430.04004114262057,427.79404008930874
6.0,68.39999999999999,425.26748415573127,422.9929761975075
6.0,69.6,420.51962352457747,418.21715948680094
6.0,70.79999999999998,415.79676134461016,413.46689944975054
6.0,71.99999999999999,411.09919358219514,408.74249871830517
6.0,73.19999999999999,406.42721002656435,404.04425299842705
6.0,74.39999999999999,401.7810942442661,399.3724510484809
6.0,75.59999999999998,397.1611235361232,394.7273746881463
6.0,76.8,392.56756889670515,390.1092988265081
6.0,78.0,388.0006949763152,385.518491499983
6.0,79.19999999999999,383.4607600455007,380.95521391289304
6.0,80.39999999999999,378.9480159620833,376.41972047555515
6.0,81.6,374.4627081407121,371.9122588364819
6.0,82.8,370.00507552493764,367.4330699068356
6.0,83.99999999999999,365.57535056180444,362.9823878764991
6.0,85.19999999999999,361.1737591789583,358.5604402219733
6.0,86.39999999999999,356.80052076426165,354.1674477070324
6.0,87.6,352.45584814791323,349.8036243773388
6.0,88.79999999999998,348.1399475870621,345.46917755062105
6.0,89.99999999999999,343.8530187529061,341.1643078038313
6.0,91.19999999999999,339.5952547202671,336.8892089588351
6.0,92.39999999999999,335.36684195962863,332.64406806789947
6.0,93.59999999999998,331.1679603316239,328.42906540021573
6.0,94.79999999999998,326.99878308395995,324.24437443029404
6.0,95.99999999999999,322.85947685076235,320.09016182903935
6.0,97.19999999999999,318.75020165432403,315.9665874579704
6.0,98.39999999999999,314.6711109092388,311.8738043669777
6.0,99.59999999999998,310.6223514289034,307.8119587957578
6.0,100.8,306.6040634343646,303.7811901790383
6.0,101.99999999999999,302.6163805654926,299.78163115550876
6.0,103.19999999999999,298.6594298944566,295.81340758038675
6.0,104.39999999999999,294.7333319414797,291.87663854141186
6.0,105.59999999999998,290.83820069284906,287.97143637816606
6.0,106.79999999999998,286.97414362115353,284.09790670440077
6.0,107.99999999999999,283.1412617077259,280.2561484332613
6.0,109.19999999999999,279.33964946725723,276.44625380520114
6.0,110.39999999999998,275.56939497455943,272.6683084183615
6.0,111.59999999999998,271.8305798934435,268.9223912613331
6.0,112.79999999999998,268.1232795076835,265.20857474810083
6.0,113.99999999999999,264.44756275403586,261.52692475510713
6.0,115.2,260.8034922572815,257.87750066031793
6.0,116.39999999999998,257.19112436725703,254.26035538420106
6.0,117.59999999999998,253.61050919784094,250.67553543259766
6.0,118.8,250.06169066786293,247.12308094142816
6.0,120.0,246.54470654389732,243.6030257231476
6.0,121.19999999999997,243.05958848490707,240.11539731501057
6.0,122.39999999999998,239.60636208870054,236.6602170290455
6.0,123.6,236.18504694016409,233.2375000037458
6.0,124.8,232.79565666123176,229.8472552574733
6.0,125.99999999999997,229.43819896255502,226.4894857435077
6.0,127.19999999999997,226.11267569683122,223.16418840679103
6.0,128.39999999999998,222.81908291375333,219.87135424226108
6.0,129.6,219.55741091653795,216.6109683548179
6.0,130.79999999999998,216.3276443199944,213.38301002083796
